2781,750,112,0.75,92,0.75
6477,750,112,0.75,71,0.75
1596,750,112,0.5,119,0.25
10419,750,112,0.75,71,0.5
7744,750,112,0.25,72,0
5257,750,112,0,63,0.25
7437,750,112,0.5,92,0.75
8163,750,112,0.75,97,0.5
1114,750,92,0.5,71,0.25
6382,750,92,0.5,97,0.25
2746,750,92,1,97,0.75
1740,750,92,0.75,119,0.5
8502,750,92,0.5,97,0.75
891,750,92,0.75,80,0.75
9411,750,92,0.75,71,0
5694,750,92,1,97,0.5
6870,750,92,0.75,71,0.25
6117,750,92,0.75,97,0
4117,750,92,0.75,69,0.5
7778,750,92,1,71,0.5
2197,750,92,0.75,97,0.25
6395,750,92,0.5,71,0.25
3061,750,92,0.25,71,0.75
6197,750,92,0.75,100,0
10310,750,92,1,76,0.5
3461,750,92,0.75,72,1
6455,750,92,0.75,71,0
909,750,92,1,71,0.5
3714,750,92,1,71,0.75
8670,750,92,0.5,119,0.25
2781,750,92,0.75,72,0.75
1075,750,92,0.75,72,0.75
9263,750,92,0.75,97,0.5
5190,750,92,0.75,83,1
8631,750,119,0.75,97,0.5
4074,750,119,0.75,101,1
3421,750,119,0.75,74,0.75
9277,750,119,0.75,74,0.5
1740,750,119,0.5,114,0.75
1596,750,119,0.25,71,0
4629,750,119,0.25,114,0.75
8670,750,119,0.25,97,0
10209,750,119,1,124,1
4278,750,119,0.25,63,0.5
1015,750,123,1,100,1
4727,750,123,0.5,97,0
10233,750,123,0.75,124,1
1653,750,123,0.75,124,1
1087,750,123,0.5,79,0
5411,750,124,1,74,0.5
10255,750,124,0.75,74,0.25
10209,750,124,1,100,1
10233,750,124,1,74,0.5
1653,750,124,1,76,1
4534,750,124,1,100,1
9792,750,124,1,74,0.25
9958,750,124,1,119,0
4886,750,72,0.5,65,0
5106,750,72,0.75,117,0.5
8333,750,72,0.75,71,0.25
3461,750,72,1,94,0.5
9594,750,72,0.75,94,0.75
2781,750,72,0.75,93,0.75
3921,750,72,1,63,0.75
1075,750,72,0.75,63,0.5
2680,750,72,1,94,0.5
1596,750,71,0,118,0.5
2614,750,71,0.75,117,0.75
1672,750,71,0.75,65,0.25
1603,750,71,0.5,92,0.75
5613,750,71,0.5,97,0
10419,750,71,0.5,63,0.5
3061,750,71,0.75,94,0
6235,750,71,0.5,94,0.25
1114,750,71,0.25,125,0.5
1921,750,71,0.25,112,0.75
6455,750,71,0,63,0.5
909,750,71,0.5,63,0.5
10420,750,71,0.5,93,0.5
9411,750,71,0,63,0
3714,750,71,0.75,63,0.5
9905,750,71,0.75,69,0.5
6870,750,71,0.25,118,0
6395,750,71,0.25,61,0.25
4624,750,71,0.75,64,0.25
6477,750,71,0.75,118,0.5
5633,750,71,0.25,63,0
5341,750,71,0.75,94,0.75
128,750,71,0.75,92,0.25
7763,750,71,0.25,63,0
8444,750,71,0.75,96,0.75
1665,750,71,0.5,63,0.5
1500,750,71,1,69,0.5
6237,750,71,0,63,0.5
7638,750,71,1,112,1
4104,750,71,0.75,94,1
5676,750,71,0.75,65,0.25
7778,750,71,0.5,94,0.75
10518,750,71,0.75,69,0
6307,750,71,0.5,61,0.5
8134,750,71,0.5,114,0.75
4629,750,114,0.75,97,0.5
331,750,114,0.75,120,0.5
8134,750,114,0.75,118,0.5
537,750,97,0,100,0
5887,750,97,0.75,112,1
9554,750,97,0.75,76,0.75
1253,750,97,0.5,80,0.75
3852,750,97,0.75,96,1
7288,750,97,0.5,69,0
1978,750,97,1,100,1
8706,750,97,0.75,76,0.75
3926,750,97,0.75,74,0.5
2425,750,97,0.5,76,0.75
7803,750,97,0.5,100,0.75
8136,750,97,0,117,0.25
5694,750,97,0.5,102,1
2197,750,97,0.25,94,0
3760,750,97,0,94,0.25
5613,750,97,0,93,0.5
284,750,97,0,76,0.5
725,750,97,0.5,77,1
3816,750,97,0.75,74,0.5
9263,750,97,0.5,96,1
8631,750,97,0.5,96,1
1251,750,97,0.5,94,0.25
5654,750,97,0.5,76,0.75
6382,750,97,0.25,74,0.75
944,750,97,0.5,74,0.5
4043,750,97,0.75,104,0
1553,750,97,0.75,93,0.5
2824,750,97,0.5,100,0.75
2746,750,97,0.75,100,1
4629,750,97,0.5,118,0.25
7142,750,97,0.75,76,0.75
6118,750,97,1,100,0.75
6943,750,97,0.25,111,0.75
6117,750,97,0,69,0
472,750,97,0,96,1
5740,750,97,0.5,74,0.75
4727,750,97,0,111,1
8670,750,97,0,125,0.5
8857,750,97,0.75,80,1
4788,750,97,0.75,74,0
9955,750,97,0.75,101,0.75
10448,750,97,0.75,74,0
8502,750,97,0.75,94,0.25
5621,750,97,0.75,100,0.75
8163,750,97,0.5,93,0.5
3270,750,97,0,79,0
5411,750,74,0.5,101,1
1874,750,74,0.25,80,0.75
944,750,74,0.5,100,1
3718,750,74,0.25,91,1
3421,750,74,0.75,123,0.5
10566,750,74,0.75,76,0.75
10255,750,74,0.25,76,0.75
992,750,74,0,76,0.5
425,750,74,0.75,100,1
9486,750,74,0.75,69,0.25
3217,750,74,0.25,76,0.5
10233,750,74,0.5,76,0.5
4788,750,74,0,76,0.75
10448,750,74,0,100,1
5810,750,74,1,100,1
6382,750,74,0.75,77,0.75
3926,750,74,0.5,76,0.75
6036,750,74,0.25,76,0.25
9277,750,74,0.5,101,0.75
10469,750,74,0.75,101,0.75
8290,750,74,0.75,76,0.75
9792,750,74,0.25,76,0.5
10472,750,74,0.75,111,0.75
5740,750,74,0.75,100,1
8961,750,74,0.5,100,1
8298,750,74,0.5,75,0.5
3816,750,74,0.5,111,0.75
537,750,100,0,119,0.5
9839,750,100,0.75,101,0.75
1015,750,100,1,76,0.75
589,750,100,0.75,69,0.5
1978,750,100,1,101,1
9470,750,100,0.75,125,0.5
425,750,100,1,76,0.75
2824,750,100,0.75,69,0.25
10209,750,100,1,101,1
2746,750,100,1,76,1
7803,750,100,0.75,101,0.5
7626,750,100,1,76,0.75
7792,750,100,0.5,125,0.75
6118,750,100,0.75,69,0.5
4534,750,100,1,111,1
5740,750,100,1,111,1
8961,750,100,1,94,0.75
10448,750,100,1,76,0.75
5810,750,100,1,76,1
6197,750,100,0,77,0
5621,750,100,0.75,69,0.25
5411,750,101,1,77,1
4074,750,101,1,123,0.75
9839,750,101,0.75,125,0.5
1978,750,101,1,77,0.75
10209,750,101,1,76,1
7803,750,101,0.5,76,0
9277,750,101,0.75,123,0.5
10469,750,101,0.75,105,1
9955,750,101,0.75,111,1
9554,750,76,0.75,104,1
1015,750,76,0.75,77,1
7586,750,76,0.75,82,0.75
992,750,76,0.5,123,0
425,750,76,0.75,102,0.75
7599,750,76,0.5,104,0.75
2746,750,76,1,93,0.75
7803,750,76,0,123,0
7626,750,76,0.75,83,0.75
4840,750,76,1,104,0.75
1653,750,76,1,77,1
1483,750,76,0.75,104,0.75
4788,750,76,0.75,102,0.5
5810,750,76,1,75,1
5447,750,76,0.75,69,0.5
5654,750,76,0.75,104,1
8706,750,76,0.75,65,0
3926,750,76,0.75,82,1
2425,750,76,0.75,77,1
6036,750,76,0.25,125,0.75
10209,750,76,1,103,1
3217,750,76,0.5,89,0.25
7142,750,76,0.75,77,0.75
8091,750,76,0.25,123,0
10233,750,76,0.5,77,1
8290,750,76,0.75,111,0.75
9792,750,76,0.5,118,0.5
9042,750,76,0.75,69,0.5
284,750,76,0.5,79,0
10448,750,76,0.75,102,0
231,750,76,0.5,89,0.5
10310,750,76,0.5,102,0.5
1489,750,76,0,69,0
284,750,79,0,79,0
1087,750,79,0,114,0.75
9554,750,104,1,111,0.75
5654,750,104,1,75,0.5
7599,750,104,0.75,83,1
4840,750,104,0.75,75,0.5
6099,750,104,0.75,104,0.75
7338,750,104,1,105,0.5
7338,750,105,0.5,82,1
10469,750,105,1,123,0.5
656,750,88,0.75,83,0.5
4418,750,88,0.5,89,0.5
556,750,88,0.5,96,1
3217,750,89,0.25,70,0
231,750,89,0.5,70,0.25
6395,750,61,0.25,117,0.25
6307,750,61,0.5,112,1
10529,750,61,0.5,125,0.75
2969,750,61,0.5,63,0.5
1351,750,63,0.25,63,0.5
10419,750,63,0.5,94,0.5
6455,750,63,0.5,117,0.25
3921,750,63,0.75,71,1
9411,750,63,0,71,0.5
5257,750,63,0.25,94,0
909,750,63,0.5,64,0.5
3714,750,63,0.5,94,0.5
1665,750,63,0.5,119,0.5
5633,750,63,0,71,0.75
160,750,63,0.5,64,0.25
7763,750,63,0,94,0
5891,750,63,0.5,71,0.5
1075,750,63,0.5,94,0.5
1114,750,125,0.5,71,0.5
9470,750,125,0.5,94,0.5
6036,750,125,0.75,103,0.5
7792,750,125,0.75,111,0.75
9839,750,125,0.5,103,0.75
8670,750,125,0.5,96,0.25
4886,750,65,0,71,0.75
5676,750,65,0.25,94,0.25
8806,750,65,0.25,93,1
2432,750,65,0,94,0
1672,750,65,0.25,94,0.5
8706,750,65,0,93,0.5
5969,750,64,0.25,117,0.5
4624,750,64,0.25,92,0.75
5780,750,69,0.25,83,0.75
7288,750,69,0,117,0.25
9486,750,69,0.25,111,1
1500,750,69,0.5,92,1
1489,750,69,0,77,0.75
5447,750,69,0.5,77,0.75
8318,750,69,0.5,80,0.5
589,750,69,0.5,80,0.75
2824,750,69,0.25,80,1
9905,750,69,0.5,94,0.75
6118,750,69,0.5,80,1
6117,750,69,0,69,0
9042,750,69,0.5,80,0.25
5621,750,69,0.25,80,1
3217,750,70,0,75,0.5
231,750,70,0.25,83,0.75
8318,750,80,0.5,81,0.5
2433,750,80,0.5,77,0.25
1874,750,80,0.75,102,0.75
891,750,80,0.75,77,1
1253,750,80,0.75,96,1
589,750,80,0.75,112,0.75
2824,750,80,1,77,0.75
1633,750,80,0.75,96,1
2782,750,80,0.5,92,1
8724,750,80,0.75,81,0.75
6118,750,80,1,112,1
8857,750,80,1,77,1
5621,750,80,1,77,0.75
5780,750,83,0.75,81,0.5
656,750,83,0.5,82,0.5
7626,750,83,0.75,82,0.75
231,750,83,0.75,75,0.5
5190,750,83,1,82,0.75
7586,750,82,0.75,112,0.75
3926,750,82,1,111,1
656,750,82,0.5,75,0.5
7626,750,82,0.75,112,1
10419,750,94,0.5,96,0.75
9470,750,94,0.5,118,0
3760,750,94,0.25,96,1
8961,750,94,0.75,111,1
1251,750,94,0.25,80,1
3714,750,94,0.5,96,0.75
7370,750,94,0.5,111,0.75
2432,750,94,0,117,0.5
3461,750,94,0.5,71,1
9594,750,94,0.75,71,0.75
4104,750,94,1,92,0.75
1672,750,94,0.5,92,0.75
5676,750,94,0.25,80,0.75
7763,750,94,0,71,0.75
2450,750,94,0.75,69,0
9905,750,94,0.75,92,1
2197,750,94,0,111,0.75
3061,750,94,0,92,0
6235,750,94,0.25,92,0.5
8502,750,94,0.25,96,1
1075,750,94,0.5,71,0.5
2680,750,94,0.5,92,0.75
8163,750,93,0.5,119,0.75
5613,750,93,0.5,111,0.75
2746,750,93,0.75,118,0.75
10420,750,93,0.5,96,0.25
1553,750,93,0.5,118,0.5
8706,750,93,0.5,102,0.75
2781,750,93,0.75,117,0.25
675,750,120,0.5,92,1
331,750,120,0.5,118,0.25
1679,750,111,0.75,76,0.75
4534,750,111,1,121,1
9554,750,111,0.75,100,1
3926,750,111,1,102,1
7792,750,111,0.75,102,0.5
8290,750,111,0.75,75,0.75
6943,750,111,0.75,92,0.5
10472,750,111,0.75,75,0.75
5740,750,111,1,75,0.5
4727,750,111,1,96,0
8961,750,111,1,75,0.5
9955,750,111,1,119,1
3816,750,111,0.75,96,1
9486,750,111,1,75,0.5
2197,750,111,0.75,96,0.75
6301,750,92,0.25,80,0.5
6239,750,92,1,77,1
9540,750,92,0.75,76,0.75
1079,750,92,0.75,74,1
9644,750,92,0.75,80,0
9964,750,92,1,80,0.75
9698,750,92,1,64,0.75
542,750,71,0,71,0.75
4182,750,71,1,69,1
2257,750,71,0,71,0.5
702,750,71,0.25,65,0.25
7677,750,97,0.75,94,0.75
922,750,74,0.75,76,0.75
5947,750,74,0.5,77,1
3576,750,74,0.75,88,1
1079,750,74,1,88,0.75
922,750,76,0.75,83,1
9540,750,76,0.75,77,0.75
864,750,76,0.75,69,0.75
8222,750,76,0.75,91,1
4001,750,76,0.75,77,1
1079,750,88,0.75,77,1
9509,750,65,0,80,0
702,750,65,0.25,94,0.25
9698,750,64,0.75,80,1
864,750,69,0.75,77,1
4182,750,69,1,80,1
1445,750,69,0.75,80,1
375,750,80,0.25,94,0
8434,750,80,0.75,81,0.75
4930,750,80,0.75,77,1
9644,750,80,0,94,0.75
5163,750,80,1,88,0.75
6727,750,80,0.75,81,0.5
9698,750,80,1,81,1
9042,750,80,0.25,92,1
5851,750,80,0.75,88,0.75
4310,750,80,1,69,1
305,750,80,0.25,112,1
6301,750,80,0.5,81,0.5
922,750,83,1,92,1
1213,750,83,1,94,1
10132,750,94,0.75,119,0.5
375,750,94,0,94,0.75
3823,750,94,0.5,92,1
9878,750,94,1,80,1
1213,750,94,1,77,1
702,750,94,0.25,71,0.75
4990,750,93,1,120,0.75
7449,750,93,1,92,0
9277,760,123,0.5,103,0.75
1351,760,63,0.5,64,0.5
2969,760,63,0.5,92,0.75
1351,760,64,0.5,112,0.75
7288,770,117,0.25,112,0.5
6395,770,117,0.25,112,0.5
2781,770,117,0.25,71,0.5
2614,770,117,0.75,92,0.75
8136,770,117,0.25,119,0.75
6455,770,117,0.25,71,0.5
2432,770,117,0.5,71,0.5
5106,770,117,0.5,71,0.75
5969,770,117,0.5,72,1
1553,770,118,0.5,119,0.75
9470,770,118,0,119,0.5
6870,770,118,0,71,0.25
2746,770,118,0.75,119,0.75
4629,770,118,0.25,102,0.5
3293,770,118,0.5,77,1
8134,770,118,0.5,112,0.75
1596,770,118,0.5,92,0.5
6477,770,118,0.5,92,1
7626,770,112,1,102,1
5887,770,112,1,96,1
589,770,112,0.75,77,0.75
7288,770,112,0.5,102,1
6395,770,112,0.5,71,0.5
4306,770,112,0.25,92,0.75
6118,770,112,1,77,1
7638,770,112,1,93,0.75
1921,770,112,0.75,71,0.5
7586,770,112,0.75,96,0.75
6307,770,112,1,63,0.25
8134,770,112,0.75,93,0.25
7437,770,92,0.75,72,1
128,770,92,0.25,80,1
675,770,92,1,72,1
5262,770,92,0.75,71,1
1596,770,92,0.5,71,0.5
1500,770,92,1,88,0.75
9905,770,92,1,91,1
1672,770,92,0.75,112,0
2782,770,92,1,81,0.75
10047,770,92,0.75,96,0.75
1602,770,92,1,112,0.75
2680,770,92,0.75,71,0.5
4306,770,92,0.75,72,0.75
9042,770,92,1,81,0.5
2969,770,92,0.75,71,0.5
6477,770,92,1,96,0.75
1579,770,92,0.75,71,1
7927,770,92,0,71,0
1533,770,92,1,71,1
8334,770,92,0.75,71,0.5
4624,770,92,0.75,96,0.75
6955,770,92,1,80,0.75
9438,770,92,0.75,71,0.25
4020,770,92,0.5,72,0.5
4104,770,92,0.75,69,0.25
3092,770,92,0.75,64,0.5
2614,770,92,0.75,96,0.25
4135,770,92,0.75,72,0.75
1078,770,92,0.75,72,1
1313,770,92,1,71,1
9757,770,92,0.5,72,0
9470,770,119,0.5,102,0.5
1665,770,119,0.5,80,0.75
2746,770,119,0.75,102,0.75
9955,770,119,1,96,1
9958,770,119,0,74,0.5
1553,770,119,0.75,96,0.75
8136,770,119,0.75,117,0.75
8163,770,119,0.75,96,0.75
4534,770,121,1,122,1
4074,770,123,0.75,103,1
3421,770,123,0.5,111,0.75
10469,770,123,0.5,77,1
992,770,123,0,123,0.5
10373,770,123,0.5,114,1
7803,770,123,0,103,0.5
8091,770,123,0,123,0.25
9710,770,72,1,65,0.75
7240,770,72,1,65,1
675,770,72,1,69,0.75
9330,770,72,1,69,0.75
9379,770,72,0.25,112,0.75
9234,770,72,0.5,65,0
6051,770,72,1,65,1
2346,770,72,1,63,0.5
8305,770,72,0.75,63,0.75
812,770,72,1,65,0.5
7437,770,72,1,63,0
2171,770,72,1,65,0.5
4135,770,72,0.75,63,0
1078,770,72,1,63,1
6788,770,72,0.75,61,0
5969,770,72,1,71,0.75
6964,770,72,1,65,0.75
4020,770,72,0.5,61,0
9361,770,72,0.5,65,0.25
9757,770,72,0,112,0.5
3176,770,72,0.5,63,0
1114,770,71,0.5,96,0.75
1579,770,71,1,91,1
1921,770,71,0.5,96,0.5
6870,770,71,0.25,96,0.75
1533,770,71,1,65,0.75
9411,770,71,0.5,63,0
6449,770,71,0.75,61,0.25
5891,770,71,0.5,64,0
5106,770,71,0.75,93,0.75
6395,770,71,0.5,61,0
6325,770,71,0.5,92,0
2781,770,71,0.5,111,0.5
3921,770,71,1,64,0.75
2432,770,71,0.5,63,0.25
3461,770,71,1,69,0.5
9594,770,71,0.75,61,0.75
4886,770,71,0.75,112,0.5
6455,770,71,0.5,64,0
8633,770,71,0.5,65,0.25
8334,770,71,0.5,65,0.25
5262,770,71,1,69,0.5
2969,770,71,0.5,64,0
298,770,71,1,65,0.5
1075,770,71,0.5,64,0.25
9438,770,71,0.25,64,0
4712,770,71,0.5,63,0.5
7585,770,71,0.5,64,1
8884,770,71,0,71,0
8322,770,71,0.5,65,1
7128,770,71,0.5,94,0.5
1313,770,71,1,65,0.75
1891,770,71,0.5,117,0
1455,770,71,0,65,0.25
1391,770,71,0.5,65,0.25
2680,770,71,0.5,69,0
8333,770,71,0.25,61,0.25
1596,770,71,0.5,94,0.5
5633,770,71,0.75,63,0.5
7763,770,71,0.75,63,0.75
5953,770,71,0.5,69,0
101,770,71,0.75,80,0.5
1087,770,114,0.75,77,0.5
1740,770,114,0.75,94,0.5
3852,770,96,1,102,0.75
1921,770,96,0.5,94,0
7586,770,96,0.75,75,0.5
10420,770,96,0.25,65,0.5
3714,770,96,0.75,64,0.25
10047,770,96,0.75,100,0.75
2197,770,96,0.75,102,0.75
6870,770,96,0.75,94,0.25
472,770,96,1,102,0.75
8670,770,96,0.25,102,0.25
9955,770,96,1,103,0.75
8444,770,96,0.75,65,0.5
3816,770,96,1,102,0.75
6477,770,96,0.75,94,0.75
8163,770,96,0.75,102,1
556,770,96,1,89,0
8631,770,96,1,102,0.75
5887,770,96,1,102,1
1253,770,96,1,81,0.75
1114,770,96,0.75,97,0.5
2614,770,96,0.25,94,0.5
1553,770,96,0.75,102,0.75
2326,770,96,0.75,72,0.5
1633,770,96,1,97,0.75
3760,770,96,1,77,0.25
4624,770,96,0.75,64,0.75
10419,770,96,0.75,125,0.5
4727,770,96,0,97,0
8502,770,96,1,69,0.5
9263,770,96,1,102,0.75
8631,770,102,0.75,111,0.75
5887,770,102,1,119,0.75
1874,770,102,0.75,75,0.5
3852,770,102,0.75,65,0.5
7288,770,102,1,125,0.5
1553,770,102,0.75,100,1
9470,770,102,0.5,123,0.25
8706,770,102,0.75,65,0.5
3926,770,102,1,75,0.5
425,770,102,0.75,75,0.5
2746,770,102,0.75,77,0.75
4629,770,102,0.5,77,0.5
7626,770,102,1,84,0.75
1503,770,102,0.5,94,0
7792,770,102,0.5,77,0
5694,770,102,1,74,0.5
2197,770,102,0.75,120,0
472,770,102,0.75,65,1
8670,770,102,0.25,111,0.75
4788,770,102,0.5,75,0
10448,770,102,0,75,0
3816,770,102,0.75,75,0.75
8163,770,102,1,74,0.5
10310,770,102,0.5,120,0.5
9263,770,102,0.75,120,0.5
1874,770,75,0.5,81,0.5
5654,770,75,0.5,84,0.75
3926,770,75,0.5,84,1
425,770,75,0.5,81,0.75
656,770,75,0.5,84,0.75
9486,770,75,0.5,77,1
3217,770,75,0.5,111,0.75
4840,770,75,0.5,77,0
8290,770,75,0.75,77,1
10472,770,75,0.75,125,0
5740,770,75,0.5,105,1
8961,770,75,0.5,69,0.5
4788,770,75,0,77,0.5
10448,770,75,0,79,0
5810,770,75,1,81,1
3816,770,75,0.75,84,0.5
231,770,75,0.5,84,0.75
2433,770,77,0.25,69,0.25
891,770,77,1,70,0.75
589,770,77,0.75,81,0.75
2824,770,77,0.75,74,0.75
7142,770,77,0.75,92,1
6118,770,77,1,92,1
10469,770,77,1,103,0.75
3760,770,77,0.25,111,0.5
725,770,77,1,74,0.75
6197,770,77,0,111,0
5621,770,77,0.75,111,1
5447,770,77,0.75,91,1
5411,770,77,1,103,1
6382,770,77,0.75,81,0.75
1978,770,77,0.75,103,0.75
2425,770,77,1,69,0.5
2746,770,77,0.75,111,0.75
4629,770,77,0.5,125,0.25
9486,770,77,1,69,0.25
4840,770,77,0,77,0.75
7792,770,77,0,101,0
10233,770,77,1,111,1
8290,770,77,1,70,0.75
3293,770,77,1,124,1
8857,770,77,1,69,0.5
4788,770,77,0.5,111,0.75
1489,770,77,0.75,81,0.5
284,770,79,0,105,0
10448,770,79,0,69,0
5411,770,103,1,100,0.75
4074,770,103,1,120,0.75
9839,770,103,0.75,112,0.25
1978,770,103,0.75,118,0.75
6036,770,103,0.5,123,0.25
10209,770,103,1,112,1
7803,770,103,0.5,123,0
9277,770,103,0.75,117,1
10469,770,103,0.75,111,1
9955,770,103,0.75,123,0.25
5447,770,91,1,81,0.75
3718,770,91,1,97,0.75
6730,770,91,1,72,1
7389,770,91,0.5,71,0.5
5365,770,91,1,80,0.5
9905,770,91,1,80,1
1500,770,88,0.75,70,0.75
4418,770,89,0.5,92,0.5
556,770,89,0,92,0.75
9594,770,61,0.75,112,0.75
6395,770,61,0,117,0.25
4020,770,61,0,112,0
8333,770,61,0.25,125,0.5
6788,770,61,0,112,0.5
6449,770,61,0.25,61,0.5
7437,770,63,0,71,0.75
4135,770,63,0,112,0.75
7763,770,63,0.75,94,0.75
4278,770,63,0.5,65,0.25
8305,770,63,0.75,125,0.5
4712,770,63,0.5,97,0.75
1078,770,63,1,71,1
2346,770,63,0.5,71,0.75
6307,770,63,0.25,93,0.75
9411,770,63,0,97,0.5
7288,770,125,0.5,100,1
4629,770,125,0.25,118,0.5
10472,770,125,0,84,0.5
9539,770,125,0.75,63,0
10419,770,125,0.5,117,0.5
9710,770,65,0.75,71,0.75
9361,770,65,0.25,71,0.25
298,770,65,0.5,77,1
812,770,65,0.5,92,1
9234,770,65,0,92,0.25
6051,770,65,1,71,1
8633,770,65,0.25,65,0.5
8334,770,65,0.25,71,0.75
1533,770,65,0.75,80,1
8322,770,65,1,91,0
2171,770,65,0.5,71,0.75
9789,770,65,0.5,94,1
