,Unnamed: 0,student_id,semester,year,grade,term_number
769,37091,263,fall,2017,C+,1040
770,37092,1166,fall,2017,F,1040
771,37093,8352,fall,2017,D,1040
772,37094,3765,fall,2017,F,1040
773,37095,3983,fall,2017,B,1040
774,37096,5856,fall,2017,F,1040
775,37097,2260,fall,2017,F,1040
776,37098,500,fall,2017,C,1040
777,37099,6674,fall,2017,D,1040
778,37100,482,fall,2017,F,1040
779,37101,6141,fall,2017,C,1040
780,37102,10597,fall,2017,F,1040
781,37103,9051,fall,2017,B-,1040
782,37104,1697,fall,2017,C+,1040
783,37105,155,fall,2017,C-,1040
784,37106,8955,fall,2017,F,1040
785,37107,955,fall,2017,C,1040
786,37108,4493,fall,2017,F,1040
787,37892,3983,fall,2017,F,1040
788,37893,4707,fall,2017,B,1040
789,37894,7076,fall,2017,C,1040
790,37895,6424,fall,2017,C,1040
791,37896,3753,fall,2017,D,1040
792,37897,9573,fall,2017,B,1040
793,38753,2690,fall,2017,C+,1040
794,38754,1400,fall,2017,F,1040
795,38755,3951,fall,2017,B-,1040
796,38756,7644,fall,2017,A,1040
797,38757,1753,fall,2017,D,1040
798,38758,78,fall,2017,C-,1040
799,38759,8027,fall,2017,D,1040
800,38760,5845,fall,2017,C+,1040
801,38761,2994,fall,2017,C,1040
802,38762,6137,fall,2017,F,1040
803,38763,652,fall,2017,D,1040
804,38764,648,fall,2017,F,1040
805,38765,1386,fall,2017,B-,1040
806,38766,6261,fall,2017,F,1040
807,38767,7732,fall,2017,C-,1040
808,38768,7076,fall,2017,C,1040
809,38769,6424,fall,2017,D,1040
810,38770,6681,fall,2017,F,1040
811,38771,5291,fall,2017,F,1040
812,38772,2706,fall,2017,C-,1040
813,38773,9908,fall,2017,D,1040
814,38774,3753,fall,2017,B,1040
815,38775,8306,fall,2017,D,1040
816,38776,5014,fall,2017,F,1040
817,38777,4539,fall,2017,B,1040
818,40088,1387,spring,2017,B+,1020
819,40089,10422,spring,2017,B-,1020
820,40090,1085,spring,2017,F,1020
821,40091,8510,spring,2017,C,1020
822,40092,1139,spring,2017,D,1020
823,40093,9291,spring,2017,B,1020
824,40094,7944,spring,2017,C,1020
825,40095,9717,spring,2017,C-,1020
826,40096,9592,spring,2017,A,1020
827,40097,5042,spring,2017,C,1020
828,40098,5823,spring,2017,C,1020
829,40099,7217,spring,2017,B,1020
830,40100,9591,spring,2017,D,1020
831,40101,1697,spring,2017,D,1020
832,40838,5367,spring,2017,C-,1020
833,40839,10537,spring,2017,B+,1020
834,40840,2513,spring,2017,C-,1020
835,40841,9292,spring,2017,C-,1020
836,40842,615,spring,2017,C,1020
837,40843,2766,spring,2017,B,1020
838,40844,7320,spring,2017,B,1020
839,40845,6627,spring,2017,A,1020
840,41363,955,summer,2017,D,1030
841,41978,10253,fall,2018,F,1070
842,41979,5856,fall,2018,C-,1070
843,41980,7477,fall,2018,F,1070
844,41981,2075,fall,2018,D,1070
845,41982,3542,fall,2018,D,1070
846,41983,1867,fall,2018,D,1070
847,41984,482,fall,2018,F,1070
848,41985,2511,fall,2018,C,1070
849,41986,8327,fall,2018,B,1070
850,41987,3834,fall,2018,B-,1070
851,41988,3318,fall,2018,F,1070
852,41989,9896,fall,2018,C+,1070
853,41990,5914,fall,2018,A,1070
854,41991,10192,fall,2018,B+,1070
855,41992,3342,fall,2018,C,1070
856,41993,4493,fall,2018,C,1070
857,41994,6372,fall,2018,A,1070
858,41995,848,fall,2018,A,1070
859,41996,9591,fall,2018,F,1070
860,42733,2553,fall,2018,F,1070
861,42734,2016,fall,2018,B,1070
862,42735,2804,fall,2018,C-,1070
863,42736,8591,fall,2018,C,1070
864,42737,171,fall,2018,F,1070
865,42738,8708,fall,2018,B+,1070
866,42739,8457,fall,2018,C,1070
867,42740,6836,fall,2018,B,1070
868,42741,6412,fall,2018,B-,1070
869,42742,1952,fall,2018,C-,1070
870,42743,9235,fall,2018,A-,1070
871,42744,6717,fall,2018,A-,1070
872,42745,5601,fall,2018,C+,1070
873,42746,2730,fall,2018,D+,1070
874,42747,325,fall,2018,B-,1070
875,42748,6137,fall,2018,C-,1070
876,43705,4355,fall,2018,F,1070
877,43706,1088,fall,2018,B,1070
878,43707,5291,fall,2018,F,1070
879,43708,3897,fall,2018,C,1070
880,43709,2016,fall,2018,C-,1070
881,43710,1066,fall,2018,B-,1070
882,43711,6163,fall,2018,C,1070
883,43712,2222,fall,2018,C-,1070
884,43713,5680,fall,2018,B,1070
885,43714,6681,fall,2018,D,1070
886,43715,325,fall,2018,C-,1070
887,43716,1070,fall,2018,C-,1070
888,43717,2274,fall,2018,D,1070
889,44863,6674,spring,2018,B+,1050
890,44864,1491,spring,2018,D,1050
891,44865,1867,spring,2018,F,1050
892,44866,3342,spring,2018,F,1050
893,44867,10154,spring,2018,C,1050
894,44868,4493,spring,2018,D,1050
895,44869,9566,spring,2018,B,1050
896,44870,10553,spring,2018,C,1050
897,44871,3765,spring,2018,D+,1050
898,44872,8352,spring,2018,B,1050
899,44873,8264,spring,2018,C+,1050
900,44874,8972,spring,2018,F,1050
901,44875,10597,spring,2018,C,1050
902,45550,211,spring,2018,C-,1050
903,45551,325,spring,2018,B,1050
904,45552,2016,spring,2018,D+,1050
905,45553,4156,spring,2018,F,1050
906,46269,3897,spring,2018,D,1050
907,46270,5158,spring,2018,C,1050
908,46271,8349,spring,2018,B+,1050
909,46272,6163,spring,2018,D,1050
910,46273,6424,spring,2018,C-,1050
911,46795,211,spring,2018,B,1050
912,46796,8027,spring,2018,B-,1050
913,46797,5057,spring,2018,C-,1050
914,46798,1724,spring,2018,C,1050
915,46799,8306,spring,2018,C,1050
916,46800,648,spring,2018,A-,1050
917,46801,6137,spring,2018,D+,1050
918,46802,4330,spring,2018,B-,1050
919,46803,2016,spring,2018,F,1050
920,46804,2013,spring,2018,B,1050
921,46805,9908,spring,2018,C,1050
922,46806,6755,spring,2018,C,1050
923,46807,1753,spring,2018,D,1050
924,46808,10222,spring,2018,C-,1050
925,46987,6137,summer,2018,B,1060
926,46988,1753,summer,2018,C-,1060
927,47574,10253,spring,2019,F,1080
928,47575,8972,spring,2019,C,1080
929,47576,2075,spring,2019,C-,1080
930,47577,3542,spring,2019,C-,1080
931,47578,3318,spring,2019,B,1080
932,47579,2961,spring,2019,C-,1080
933,47580,7477,spring,2019,C-,1080
934,47581,6412,spring,2019,B,1080
935,47582,10301,spring,2019,B,1080
936,47583,3765,spring,2019,C,1080
937,47584,934,spring,2019,C+,1080
